Year,Month,Day,Hour,Week,Drink,Number of Drinks Sold,Sales ($)
2024,10,27,3,22,Strawberry Milk,2,16
2024,10,27,3,22,Tiger Mango Sago,4,32
2024,10,27,3,22,Passion Fruit Tea,3,16.5
2024,10,27,3,22,Golden Oolong Tea,3,16.5
2024,10,27,3,22,Red Bean Matcha Milk,6,40.5
2024,10,27,3,22,Jasmine Green Tea,5,23.75
2024,10,27,4,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,10,27,4,22,Taro Bubble Tea,3,20.25
2024,10,27,4,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,27,4,22,Black Sugar Coffee Jelly,2,13.0
2024,10,27,4,22,Strawberry Milk,2,16
2024,10,27,4,22,Tiger Mango Sago,6,48
2024,10,27,4,22,Passion Fruit Tea,6,33.0
2024,10,27,4,22,Golden Oolong Tea,1,5.5
2024,10,27,4,22,Red Bean Matcha Milk,2,13.5
2024,10,27,4,22,Jasmine Green Tea,5,23.75
2024,10,27,5,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,27,5,22,Taro Bubble Tea,4,27.0
2024,10,27,5,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,27,5,22,Black Sugar Coffee Jelly,2,13.0
2024,10,27,5,22,Strawberry Milk,1,8
2024,10,27,5,22,Tiger Mango Sago,4,32
2024,10,27,5,22,Passion Fruit Tea,5,27.5
2024,10,27,5,22,Golden Oolong Tea,4,22.0
2024,10,27,5,22,Red Bean Matcha Milk,5,33.75
2024,10,27,5,22,Jasmine Green Tea,2,9.5
2024,10,27,6,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,27,6,22,Taro Bubble Tea,3,20.25
2024,10,27,6,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,27,6,22,Black Sugar Coffee Jelly,1,6.5
2024,10,27,6,22,Strawberry Milk,3,24
2024,10,27,6,22,Tiger Mango Sago,2,16
2024,10,27,6,22,Passion Fruit Tea,5,27.5
2024,10,27,6,22,Golden Oolong Tea,1,5.5
2024,10,27,6,22,Red Bean Matcha Milk,6,40.5
2024,10,27,6,22,Jasmine Green Tea,4,19.0
2024,10,27,7,22,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,10,27,7,22,Taro Bubble Tea,4,27.0
2024,10,27,7,22,Matcha Black Sugar Boba Milk,4,27.0
2024,10,27,7,22,Black Sugar Coffee Jelly,3,19.5
2024,10,27,7,22,Strawberry Milk,4,32
2024,10,27,7,22,Tiger Mango Sago,3,24
2024,10,27,7,22,Passion Fruit Tea,1,5.5
2024,10,27,7,22,Golden Oolong Tea,4,22.0
2024,10,27,7,22,Red Bean Matcha Milk,6,40.5
2024,10,27,7,22,Jasmine Green Tea,6,28.5
2024,10,27,8,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,10,27,8,22,Taro Bubble Tea,3,20.25
2024,10,27,8,22,Matcha Black Sugar Boba Milk,3,20.25
2024,10,27,8,22,Black Sugar Coffee Jelly,6,39.0
2024,10,27,8,22,Strawberry Milk,2,16
2024,10,27,8,22,Tiger Mango Sago,6,48
2024,10,27,8,22,Passion Fruit Tea,4,22.0
2024,10,27,8,22,Golden Oolong Tea,3,16.5
2024,10,27,8,22,Red Bean Matcha Milk,5,33.75
2024,10,27,8,22,Jasmine Green Tea,4,19.0
2024,10,27,9,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,27,9,22,Taro Bubble Tea,2,13.5
2024,10,27,9,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,27,9,22,Black Sugar Coffee Jelly,3,19.5
2024,10,27,9,22,Strawberry Milk,3,24
2024,10,27,9,22,Tiger Mango Sago,3,24
2024,10,27,9,22,Passion Fruit Tea,5,27.5
2024,10,27,9,22,Golden Oolong Tea,1,5.5
2024,10,27,9,22,Red Bean Matcha Milk,6,40.5
2024,10,27,9,22,Jasmine Green Tea,3,14.25
2024,10,27,10,22,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,10,27,10,22,Taro Bubble Tea,4,27.0
2024,10,27,10,22,Matcha Black Sugar Boba Milk,3,20.25
2024,10,27,10,22,Black Sugar Coffee Jelly,1,6.5
2024,10,27,10,22,Strawberry Milk,2,16
2024,10,27,10,22,Tiger Mango Sago,3,24
2024,10,27,10,22,Passion Fruit Tea,6,33.0
2024,10,27,10,22,Golden Oolong Tea,1,5.5
2024,10,27,10,22,Red Bean Matcha Milk,5,33.75
2024,10,27,10,22,Jasmine Green Tea,6,28.5
2024,10,27,11,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,27,11,22,Taro Bubble Tea,5,33.75
2024,10,27,11,22,Matcha Black Sugar Boba Milk,3,20.25
2024,10,27,11,22,Black Sugar Coffee Jelly,3,19.5
2024,10,27,11,22,Strawberry Milk,4,32
2024,10,27,11,22,Tiger Mango Sago,3,24
2024,10,27,11,22,Passion Fruit Tea,3,16.5
2024,10,27,11,22,Golden Oolong Tea,6,33.0
2024,10,27,11,22,Red Bean Matcha Milk,2,13.5
2024,10,27,11,22,Jasmine Green Tea,1,4.75
2024,10,28,0,22,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,10,28,0,22,Taro Bubble Tea,3,20.25
2024,10,28,0,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,28,0,22,Black Sugar Coffee Jelly,6,39.0
2024,10,28,0,22,Strawberry Milk,1,8
2024,10,28,0,22,Tiger Mango Sago,5,40
2024,10,28,0,22,Passion Fruit Tea,2,11.0
2024,10,28,0,22,Golden Oolong Tea,4,22.0
2024,10,28,0,22,Red Bean Matcha Milk,2,13.5
2024,10,28,0,22,Jasmine Green Tea,6,28.5
2024,10,28,1,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,10,28,1,22,Taro Bubble Tea,3,20.25
2024,10,28,1,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,28,1,22,Black Sugar Coffee Jelly,1,6.5
2024,10,28,1,22,Strawberry Milk,1,8
2024,10,28,1,22,Tiger Mango Sago,4,32
2024,10,28,1,22,Passion Fruit Tea,3,16.5
2024,10,28,1,22,Golden Oolong Tea,5,27.5
2024,10,28,1,22,Red Bean Matcha Milk,5,33.75
2024,10,28,1,22,Jasmine Green Tea,6,28.5
2024,10,28,2,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,28,2,22,Taro Bubble Tea,5,33.75
2024,10,28,2,22,Matcha Black Sugar Boba Milk,2,13.5
2024,10,28,2,22,Black Sugar Coffee Jelly,1,6.5
2024,10,28,2,22,Strawberry Milk,2,16
2024,10,28,2,22,Tiger Mango Sago,2,16
2024,10,28,2,22,Passion Fruit Tea,4,22.0
2024,10,28,2,22,Golden Oolong Tea,4,22.0
2024,10,28,2,22,Red Bean Matcha Milk,1,6.75
2024,10,28,2,22,Jasmine Green Tea,3,14.25
2024,10,28,3,22,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,10,28,3,22,Taro Bubble Tea,3,20.25
2024,10,28,3,22,Matcha Black Sugar Boba Milk,2,13.5
2024,10,28,3,22,Black Sugar Coffee Jelly,4,26.0
2024,10,28,3,22,Strawberry Milk,2,16
2024,10,28,3,22,Tiger Mango Sago,5,40
2024,10,28,3,22,Passion Fruit Tea,2,11.0
2024,10,28,3,22,Golden Oolong Tea,1,5.5
2024,10,28,3,22,Red Bean Matcha Milk,6,40.5
2024,10,28,3,22,Jasmine Green Tea,3,14.25
2024,10,28,4,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,10,28,4,22,Taro Bubble Tea,2,13.5
2024,10,28,4,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,28,4,22,Black Sugar Coffee Jelly,2,13.0
2024,10,28,4,22,Strawberry Milk,2,16
2024,10,28,4,22,Tiger Mango Sago,5,40
2024,10,28,4,22,Passion Fruit Tea,6,33.0
2024,10,28,4,22,Golden Oolong Tea,1,5.5
2024,10,28,4,22,Red Bean Matcha Milk,5,33.75
2024,10,28,4,22,Jasmine Green Tea,2,9.5
2024,10,28,5,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,28,5,22,Taro Bubble Tea,5,33.75
2024,10,28,5,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,28,5,22,Black Sugar Coffee Jelly,4,26.0
2024,10,28,5,22,Strawberry Milk,6,48
2024,10,28,5,22,Tiger Mango Sago,4,32
2024,10,28,5,22,Passion Fruit Tea,1,5.5
2024,10,28,5,22,Golden Oolong Tea,5,27.5
2024,10,28,5,22,Red Bean Matcha Milk,6,40.5
2024,10,28,5,22,Jasmine Green Tea,4,19.0
2024,10,28,6,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,28,6,22,Taro Bubble Tea,4,27.0
2024,10,28,6,22,Matcha Black Sugar Boba Milk,6,40.5
2024,10,28,6,22,Black Sugar Coffee Jelly,1,6.5
2024,10,28,6,22,Strawberry Milk,5,40
2024,10,28,6,22,Tiger Mango Sago,4,32
2024,10,28,6,22,Passion Fruit Tea,2,11.0
2024,10,28,6,22,Golden Oolong Tea,2,11.0
2024,10,28,6,22,Red Bean Matcha Milk,6,40.5
2024,10,28,6,22,Jasmine Green Tea,3,14.25
2024,10,28,7,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,28,7,22,Taro Bubble Tea,6,40.5
2024,10,28,7,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,28,7,22,Black Sugar Coffee Jelly,6,39.0
2024,10,28,7,22,Strawberry Milk,4,32
2024,10,28,7,22,Tiger Mango Sago,6,48
2024,10,28,7,22,Passion Fruit Tea,2,11.0
2024,10,28,7,22,Golden Oolong Tea,2,11.0
2024,10,28,7,22,Red Bean Matcha Milk,1,6.75
2024,10,28,7,22,Jasmine Green Tea,3,14.25
2024,10,28,8,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,10,28,8,22,Taro Bubble Tea,2,13.5
2024,10,28,8,22,Matcha Black Sugar Boba Milk,6,40.5
2024,10,28,8,22,Black Sugar Coffee Jelly,2,13.0
2024,10,28,8,22,Strawberry Milk,5,40
2024,10,28,8,22,Tiger Mango Sago,5,40
2024,10,28,8,22,Passion Fruit Tea,6,33.0
2024,10,28,8,22,Golden Oolong Tea,1,5.5
2024,10,28,8,22,Red Bean Matcha Milk,6,40.5
2024,10,28,8,22,Jasmine Green Tea,4,19.0
2024,10,28,9,22,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,10,28,9,22,Taro Bubble Tea,4,27.0
2024,10,28,9,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,28,9,22,Black Sugar Coffee Jelly,4,26.0
2024,10,28,9,22,Strawberry Milk,5,40
2024,10,28,9,22,Tiger Mango Sago,6,48
2024,10,28,9,22,Passion Fruit Tea,5,27.5
2024,10,28,9,22,Golden Oolong Tea,4,22.0
2024,10,28,9,22,Red Bean Matcha Milk,3,20.25
2024,10,28,9,22,Jasmine Green Tea,3,14.25
2024,10,28,10,22,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,10,28,10,22,Taro Bubble Tea,6,40.5
2024,10,28,10,22,Matcha Black Sugar Boba Milk,4,27.0
2024,10,28,10,22,Black Sugar Coffee Jelly,5,32.5
2024,10,28,10,22,Strawberry Milk,1,8
2024,10,28,10,22,Tiger Mango Sago,2,16
2024,10,28,10,22,Passion Fruit Tea,2,11.0
2024,10,28,10,22,Golden Oolong Tea,5,27.5
2024,10,28,10,22,Red Bean Matcha Milk,6,40.5
2024,10,28,10,22,Jasmine Green Tea,6,28.5
2024,10,28,11,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,28,11,22,Taro Bubble Tea,3,20.25
2024,10,28,11,22,Matcha Black Sugar Boba Milk,3,20.25
2024,10,28,11,22,Black Sugar Coffee Jelly,6,39.0
2024,10,28,11,22,Strawberry Milk,1,8
2024,10,28,11,22,Tiger Mango Sago,6,48
2024,10,28,11,22,Passion Fruit Tea,2,11.0
2024,10,28,11,22,Golden Oolong Tea,3,16.5
2024,10,28,11,22,Red Bean Matcha Milk,4,27.0
2024,10,28,11,22,Jasmine Green Tea,3,14.25
2024,10,29,0,22,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,10,29,0,22,Taro Bubble Tea,2,13.5
2024,10,29,0,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,29,0,22,Black Sugar Coffee Jelly,2,13.0
2024,10,29,0,22,Strawberry Milk,1,8
2024,10,29,0,22,Tiger Mango Sago,2,16
2024,10,29,0,22,Passion Fruit Tea,6,33.0
2024,10,29,0,22,Golden Oolong Tea,6,33.0
2024,10,29,0,22,Red Bean Matcha Milk,2,13.5
2024,10,29,0,22,Jasmine Green Tea,6,28.5
2024,10,29,1,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,29,1,22,Taro Bubble Tea,6,40.5
2024,10,29,1,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,29,1,22,Black Sugar Coffee Jelly,6,39.0
2024,10,29,1,22,Strawberry Milk,3,24
2024,10,29,1,22,Tiger Mango Sago,1,8
2024,10,29,1,22,Passion Fruit Tea,3,16.5
2024,10,29,1,22,Golden Oolong Tea,3,16.5
2024,10,29,1,22,Red Bean Matcha Milk,1,6.75
2024,10,29,1,22,Jasmine Green Tea,2,9.5
2024,10,29,2,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,29,2,22,Taro Bubble Tea,2,13.5
2024,10,29,2,22,Matcha Black Sugar Boba Milk,4,27.0
2024,10,29,2,22,Black Sugar Coffee Jelly,2,13.0
2024,10,29,2,22,Strawberry Milk,5,40
2024,10,29,2,22,Tiger Mango Sago,3,24
2024,10,29,2,22,Passion Fruit Tea,2,11.0
2024,10,29,2,22,Golden Oolong Tea,4,22.0
2024,10,29,2,22,Red Bean Matcha Milk,1,6.75
2024,10,29,2,22,Jasmine Green Tea,5,23.75
2024,10,29,3,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,29,3,22,Taro Bubble Tea,4,27.0
2024,10,29,3,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,29,3,22,Black Sugar Coffee Jelly,6,39.0
2024,10,29,3,22,Strawberry Milk,4,32
2024,10,29,3,22,Tiger Mango Sago,2,16
2024,10,29,3,22,Passion Fruit Tea,4,22.0
2024,10,29,3,22,Golden Oolong Tea,2,11.0
2024,10,29,3,22,Red Bean Matcha Milk,2,13.5
2024,10,29,3,22,Jasmine Green Tea,2,9.5
2024,10,29,4,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,29,4,22,Taro Bubble Tea,2,13.5
2024,10,29,4,22,Matcha Black Sugar Boba Milk,2,13.5
2024,10,29,4,22,Black Sugar Coffee Jelly,4,26.0
2024,10,29,4,22,Strawberry Milk,2,16
2024,10,29,4,22,Tiger Mango Sago,5,40
2024,10,29,4,22,Passion Fruit Tea,5,27.5
2024,10,29,4,22,Golden Oolong Tea,2,11.0
2024,10,29,4,22,Red Bean Matcha Milk,6,40.5
2024,10,29,4,22,Jasmine Green Tea,5,23.75
2024,10,29,5,22,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,10,29,5,22,Taro Bubble Tea,2,13.5
2024,10,29,5,22,Matcha Black Sugar Boba Milk,4,27.0
2024,10,29,5,22,Black Sugar Coffee Jelly,2,13.0
2024,10,29,5,22,Strawberry Milk,2,16
2024,10,29,5,22,Tiger Mango Sago,4,32
2024,10,29,5,22,Passion Fruit Tea,4,22.0
2024,10,29,5,22,Golden Oolong Tea,5,27.5
2024,10,29,5,22,Red Bean Matcha Milk,6,40.5
2024,10,29,5,22,Jasmine Green Tea,3,14.25
2024,10,29,6,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,29,6,22,Taro Bubble Tea,3,20.25
2024,10,29,6,22,Matcha Black Sugar Boba Milk,2,13.5
2024,10,29,6,22,Black Sugar Coffee Jelly,4,26.0
2024,10,29,6,22,Strawberry Milk,6,48
2024,10,29,6,22,Tiger Mango Sago,2,16
2024,10,29,6,22,Passion Fruit Tea,5,27.5
2024,10,29,6,22,Golden Oolong Tea,4,22.0
2024,10,29,6,22,Red Bean Matcha Milk,2,13.5
2024,10,29,6,22,Jasmine Green Tea,3,14.25
2024,10,29,7,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,29,7,22,Taro Bubble Tea,4,27.0
2024,10,29,7,22,Matcha Black Sugar Boba Milk,4,27.0
2024,10,29,7,22,Black Sugar Coffee Jelly,2,13.0
2024,10,29,7,22,Strawberry Milk,3,24
2024,10,29,7,22,Tiger Mango Sago,4,32
2024,10,29,7,22,Passion Fruit Tea,2,11.0
2024,10,29,7,22,Golden Oolong Tea,4,22.0
2024,10,29,7,22,Red Bean Matcha Milk,1,6.75
2024,10,29,7,22,Jasmine Green Tea,3,14.25
2024,10,29,8,22,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,10,29,8,22,Taro Bubble Tea,6,40.5
2024,10,29,8,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,29,8,22,Black Sugar Coffee Jelly,5,32.5
2024,10,29,8,22,Strawberry Milk,2,16
2024,10,29,8,22,Tiger Mango Sago,6,48
2024,10,29,8,22,Passion Fruit Tea,4,22.0
2024,10,29,8,22,Golden Oolong Tea,5,27.5
2024,10,29,8,22,Red Bean Matcha Milk,2,13.5
2024,10,29,8,22,Jasmine Green Tea,6,28.5
2024,10,29,9,22,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,10,29,9,22,Taro Bubble Tea,6,40.5
2024,10,29,9,22,Matcha Black Sugar Boba Milk,6,40.5
2024,10,29,9,22,Black Sugar Coffee Jelly,3,19.5
2024,10,29,9,22,Strawberry Milk,5,40
2024,10,29,9,22,Tiger Mango Sago,4,32
2024,10,29,9,22,Passion Fruit Tea,5,27.5
2024,10,29,9,22,Golden Oolong Tea,4,22.0
2024,10,29,9,22,Red Bean Matcha Milk,6,40.5
2024,10,29,9,22,Jasmine Green Tea,3,14.25
2024,10,29,10,22,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,10,29,10,22,Taro Bubble Tea,2,13.5
2024,10,29,10,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,29,10,22,Black Sugar Coffee Jelly,3,19.5
2024,10,29,10,22,Strawberry Milk,4,32
2024,10,29,10,22,Tiger Mango Sago,1,8
2024,10,29,10,22,Passion Fruit Tea,1,5.5
2024,10,29,10,22,Golden Oolong Tea,3,16.5
2024,10,29,10,22,Red Bean Matcha Milk,5,33.75
2024,10,29,10,22,Jasmine Green Tea,6,28.5
2024,10,29,11,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,10,29,11,22,Taro Bubble Tea,5,33.75
2024,10,29,11,22,Matcha Black Sugar Boba Milk,4,27.0
2024,10,29,11,22,Black Sugar Coffee Jelly,5,32.5
2024,10,29,11,22,Strawberry Milk,5,40
2024,10,29,11,22,Tiger Mango Sago,4,32
2024,10,29,11,22,Passion Fruit Tea,1,5.5
2024,10,29,11,22,Golden Oolong Tea,1,5.5
2024,10,29,11,22,Red Bean Matcha Milk,1,6.75
2024,10,29,11,22,Jasmine Green Tea,3,14.25
2024,10,30,0,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,30,0,22,Taro Bubble Tea,1,6.75
2024,10,30,0,22,Matcha Black Sugar Boba Milk,6,40.5
2024,10,30,0,22,Black Sugar Coffee Jelly,6,39.0
2024,10,30,0,22,Strawberry Milk,6,48
2024,10,30,0,22,Tiger Mango Sago,2,16
2024,10,30,0,22,Passion Fruit Tea,3,16.5
2024,10,30,0,22,Golden Oolong Tea,3,16.5
2024,10,30,0,22,Red Bean Matcha Milk,1,6.75
2024,10,30,0,22,Jasmine Green Tea,1,4.75
2024,10,30,1,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,30,1,22,Taro Bubble Tea,6,40.5
2024,10,30,1,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,30,1,22,Black Sugar Coffee Jelly,5,32.5
2024,10,30,1,22,Strawberry Milk,1,8
2024,10,30,1,22,Tiger Mango Sago,4,32
2024,10,30,1,22,Passion Fruit Tea,6,33.0
2024,10,30,1,22,Golden Oolong Tea,3,16.5
2024,10,30,1,22,Red Bean Matcha Milk,5,33.75
2024,10,30,1,22,Jasmine Green Tea,2,9.5
2024,10,30,2,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,10,30,2,22,Taro Bubble Tea,6,40.5
2024,10,30,2,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,30,2,22,Black Sugar Coffee Jelly,5,32.5
2024,10,30,2,22,Strawberry Milk,2,16
2024,10,30,2,22,Tiger Mango Sago,4,32
2024,10,30,2,22,Passion Fruit Tea,3,16.5
2024,10,30,2,22,Golden Oolong Tea,1,5.5
2024,10,30,2,22,Red Bean Matcha Milk,1,6.75
2024,10,30,2,22,Jasmine Green Tea,5,23.75
2024,10,30,3,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,10,30,3,22,Taro Bubble Tea,2,13.5
2024,10,30,3,22,Matcha Black Sugar Boba Milk,4,27.0
2024,10,30,3,22,Black Sugar Coffee Jelly,5,32.5
2024,10,30,3,22,Strawberry Milk,3,24
2024,10,30,3,22,Tiger Mango Sago,5,40
2024,10,30,3,22,Passion Fruit Tea,1,5.5
2024,10,30,3,22,Golden Oolong Tea,4,22.0
2024,10,30,3,22,Red Bean Matcha Milk,5,33.75
2024,10,30,3,22,Jasmine Green Tea,3,14.25
2024,10,30,4,22,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,10,30,4,22,Taro Bubble Tea,3,20.25
2024,10,30,4,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,30,4,22,Black Sugar Coffee Jelly,4,26.0
2024,10,30,4,22,Strawberry Milk,1,8
2024,10,30,4,22,Tiger Mango Sago,1,8
2024,10,30,4,22,Passion Fruit Tea,1,5.5
2024,10,30,4,22,Golden Oolong Tea,5,27.5
2024,10,30,4,22,Red Bean Matcha Milk,1,6.75
2024,10,30,4,22,Jasmine Green Tea,5,23.75
2024,10,30,5,22,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,10,30,5,22,Taro Bubble Tea,2,13.5
2024,10,30,5,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,30,5,22,Black Sugar Coffee Jelly,4,26.0
2024,10,30,5,22,Strawberry Milk,4,32
2024,10,30,5,22,Tiger Mango Sago,4,32
2024,10,30,5,22,Passion Fruit Tea,3,16.5
2024,10,30,5,22,Golden Oolong Tea,2,11.0
2024,10,30,5,22,Red Bean Matcha Milk,2,13.5
2024,10,30,5,22,Jasmine Green Tea,5,23.75
2024,10,30,6,22,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,10,30,6,22,Taro Bubble Tea,6,40.5
2024,10,30,6,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,30,6,22,Black Sugar Coffee Jelly,3,19.5
2024,10,30,6,22,Strawberry Milk,4,32
2024,10,30,6,22,Tiger Mango Sago,5,40
2024,10,30,6,22,Passion Fruit Tea,1,5.5
2024,10,30,6,22,Golden Oolong Tea,4,22.0
2024,10,30,6,22,Red Bean Matcha Milk,4,27.0
2024,10,30,6,22,Jasmine Green Tea,3,14.25
2024,10,30,7,22,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,10,30,7,22,Taro Bubble Tea,4,27.0
2024,10,30,7,22,Matcha Black Sugar Boba Milk,4,27.0
2024,10,30,7,22,Black Sugar Coffee Jelly,1,6.5
2024,10,30,7,22,Strawberry Milk,6,48
2024,10,30,7,22,Tiger Mango Sago,2,16
2024,10,30,7,22,Passion Fruit Tea,2,11.0
2024,10,30,7,22,Golden Oolong Tea,4,22.0
2024,10,30,7,22,Red Bean Matcha Milk,6,40.5
2024,10,30,7,22,Jasmine Green Tea,1,4.75
2024,10,30,8,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,30,8,22,Taro Bubble Tea,6,40.5
2024,10,30,8,22,Matcha Black Sugar Boba Milk,3,20.25
2024,10,30,8,22,Black Sugar Coffee Jelly,3,19.5
2024,10,30,8,22,Strawberry Milk,5,40
2024,10,30,8,22,Tiger Mango Sago,3,24
2024,10,30,8,22,Passion Fruit Tea,2,11.0
2024,10,30,8,22,Golden Oolong Tea,1,5.5
2024,10,30,8,22,Red Bean Matcha Milk,6,40.5
2024,10,30,8,22,Jasmine Green Tea,2,9.5
2024,10,30,9,22,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,10,30,9,22,Taro Bubble Tea,3,20.25
2024,10,30,9,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,30,9,22,Black Sugar Coffee Jelly,1,6.5
2024,10,30,9,22,Strawberry Milk,3,24
2024,10,30,9,22,Tiger Mango Sago,5,40
2024,10,30,9,22,Passion Fruit Tea,5,27.5
2024,10,30,9,22,Golden Oolong Tea,5,27.5
2024,10,30,9,22,Red Bean Matcha Milk,2,13.5
2024,10,30,9,22,Jasmine Green Tea,5,23.75
2024,10,30,10,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,30,10,22,Taro Bubble Tea,4,27.0
2024,10,30,10,22,Matcha Black Sugar Boba Milk,3,20.25
2024,10,30,10,22,Black Sugar Coffee Jelly,4,26.0
2024,10,30,10,22,Strawberry Milk,2,16
2024,10,30,10,22,Tiger Mango Sago,4,32
2024,10,30,10,22,Passion Fruit Tea,4,22.0
2024,10,30,10,22,Golden Oolong Tea,3,16.5
2024,10,30,10,22,Red Bean Matcha Milk,1,6.75
2024,10,30,10,22,Jasmine Green Tea,3,14.25
2024,10,30,11,22,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,10,30,11,22,Taro Bubble Tea,6,40.5
2024,10,30,11,22,Matcha Black Sugar Boba Milk,1,6.75
2024,10,30,11,22,Black Sugar Coffee Jelly,3,19.5
2024,10,30,11,22,Strawberry Milk,5,40
2024,10,30,11,22,Tiger Mango Sago,6,48
2024,10,30,11,22,Passion Fruit Tea,2,11.0
2024,10,30,11,22,Golden Oolong Tea,5,27.5
2024,10,30,11,22,Red Bean Matcha Milk,5,33.75
2024,10,30,11,22,Jasmine Green Tea,1,4.75
2024,10,31,0,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,31,0,22,Taro Bubble Tea,3,20.25
2024,10,31,0,22,Matcha Black Sugar Boba Milk,4,27.0
2024,10,31,0,22,Black Sugar Coffee Jelly,2,13.0
2024,10,31,0,22,Strawberry Milk,1,8
2024,10,31,0,22,Tiger Mango Sago,5,40
2024,10,31,0,22,Passion Fruit Tea,4,22.0
2024,10,31,0,22,Golden Oolong Tea,1,5.5
2024,10,31,0,22,Red Bean Matcha Milk,6,40.5
2024,10,31,0,22,Jasmine Green Tea,6,28.5
2024,10,31,1,22,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,10,31,1,22,Taro Bubble Tea,3,20.25
2024,10,31,1,22,Matcha Black Sugar Boba Milk,5,33.75
2024,10,31,1,22,Black Sugar Coffee Jelly,1,6.5
2024,10,31,1,22,Strawberry Milk,2,16
2024,10,31,1,22,Tiger Mango Sago,5,40
2024,10,31,1,22,Passion Fruit Tea,2,11.0
2024,10,31,1,22,Golden Oolong Tea,2,11.0
2024,10,31,1,22,Red Bean Matcha Milk,1,6.75
2024,10,31,1,22,Jasmine Green Tea,3,14.25
2024,10,31,2,22,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,10,31,2,22,Taro Bubble Tea,1,6.75
2024,10,31,2,22,Matcha Black Sugar Boba Milk,6,40.5
2024,10,31,2,22,Black Sugar Coffee Jelly,2,13.0
2024,10,31,2,22,Strawberry Milk,4,32
2024,10,31,2,22,Tiger Mango Sago,2,16
2024,10,31,2,22,Passion Fruit Tea,6,33.0
